"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Cross Body Hammer Curl",,"",1,"normal",20,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Cross Body Hammer Curl",,"",2,"normal",20,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","Cross Body Hammer Curl",,"",3,"normal",20,8,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","EZ Bar Biceps Curl",,"",0,"normal",15,12,,,
"Saturday evening - Back & biceps","19 Jul 2025, 19:55","19 Jul 2025, 21:00","","EZ Bar Biceps Curl",,"",1,"normal",20,6,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Bench Press (Barbell)",,"",0,"normal",40,12,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Bench Press (Barbell)",,"",1,"normal",42.5,10,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Bench Press (Barbell)",,"",2,"normal",45,8,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Bench Press (Barbell)",,"",3,"normal",45,6,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,10,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,8,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,7,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Cable Fly Crossovers",,"",0,"normal",36,8,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Cable Fly Crossovers",,"",1,"normal",36,12,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Cable Fly Crossovers",,"",2,"normal",40.6,9,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Cable Fly Crossovers",,"",3,"normal",36,20,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Cable Fly Crossovers",,"",4,"normal",28,20,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",0,"normal",45,12,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",1,"normal",45,12,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",2,"normal",52,8,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",3,"normal",45,4,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",4,"normal",39,6,,,
"Chest - Friday night","11 Jul 2025, 21:36","11 Jul 2025, 22:16","","Butterfly (Pec Deck)",,"",5,"normal",32,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","EZ Bar Biceps Curl",,"",0,"normal",10,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","EZ Bar Biceps Curl",,"",1,"normal",15,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","EZ Bar Biceps Curl",,"",2,"normal",20,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","EZ Bar Biceps Curl",,"",3,"normal",20,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Rope Pushdown",,"",0,"normal",32,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Rope Pushdown",,"",1,"normal",36,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Rope Pushdown",,"",2,"normal",34.3,6,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Rope Pushdown",,"",3,"normal",32,6,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Face Pull",,"",0,"normal",27,15,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Face Pull",,"",1,"normal",32,15,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Extension (Dumbbell)",1,"",0,"normal",12,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Extension (Dumbbell)",1,"",1,"normal",16,5,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Extension (Dumbbell)",1,"",2,"normal",16,6,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Extension (Dumbbell)",1,"",3,"normal",16,6,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Bicep Curl (Dumbbell)",1,"",0,"normal",12,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Bicep Curl (Dumbbell)",1,"",1,"normal",16,10,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Bicep Curl (Dumbbell)",1,"",2,"normal",16,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Bicep Curl (Dumbbell)",1,"",3,"normal",16,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Single Arm Curl (Cable)",,"1/2 kg con cada brazo\nSin agarre, cogiendo la bola directamente",0,"normal",9,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Single Arm Curl (Cable)",,"1/2 kg con cada brazo\nSin agarre, cogiendo la bola directamente",1,"normal",13.6,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Single Arm Curl (Cable)",,"1/2 kg con cada brazo\nSin agarre, cogiendo la bola directamente",2,"normal",18,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Single Arm Curl (Cable)",,"1/2 kg con cada brazo\nSin agarre, cogiendo la bola directamente",3,"normal",18,8,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Pushdown",,"",0,"normal",32,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Pushdown",,"",1,"normal",34.3,12,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Pushdown",,"",2,"normal",36,6,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Triceps Pushdown",,"",3,"normal",34.3,10,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",0,"normal",23,11,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",1,"normal",27,4,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",2,"normal",23,4,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",3,"normal",18,1,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",4,"normal",14,4,,,
"Arm Blaster","8 Jul 2025, 20:22","8 Jul 2025, 21:37","","Preacher Curl (Machine)",,"",5,"normal",9,8,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Bent Over Row (Barbell)",,"",0,"normal",40,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Bent Over Row (Barbell)",,"",1,"normal",45,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Bent Over Row (Barbell)",,"",2,"normal",50,8,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Bent Over Row (Barbell)",,"",3,"normal",50,10,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Dumbbell Row",0,"",0,"normal",32,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Dumbbell Row",0,"",1,"normal",36,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Dumbbell Row",0,"",2,"normal",40,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Dumbbell Row",0,"",3,"normal",44,10,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Lateral Raise (Dumbbell)",0,"",0,"normal",8,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Lateral Raise (Dumbbell)",0,"",1,"normal",12,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Lateral Raise (Dumbbell)",0,"",2,"normal",12,12,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Lateral Raise (Dumbbell)",0,"",3,"normal",12,10,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Chin Up (Assisted)",,"",0,"normal",32,8,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Chin Up (Assisted)",,"",1,"normal",36,6,,,
"Back & Shoulders - Sunday","6 Jul 2025, 18:54","6 Jul 2025, 20:33","","Chin Up (Assisted)",,"",2,"normal",41,8,,,
